pinned_tweet_id,description,created_at,profile_image_url,name,username,id,verified,public_metrics,url,protected,entities,location,metric_followers_count,metric_following_count,metric_tweet_count,metric_listed_count
,The moon is the goal🤩,2022-02-08T20:30:45.000Z,https://pbs.twimg.com/profile_images/1491147915728982024/GTzwf2My_normal.jpg,Jay Jay,JayJay_3011,1491147461448146947,False,"{'followers_count': 108, 'following_count': 124, 'tweet_count': 82, 'listed_count': 4}",,False,,,108,124,82,4
1.4958783477164524e+18,#Web3 #Cosmos-based Global Web of Decentralized Virtual Private Networks built on a P2P bandwidth sharing marketplace. Build secure $dVPN apps on Sentinel.,2017-10-21T01:35:12.000Z,https://pbs.twimg.com/profile_images/1363842388192612357/lc4nnSCn_normal.jpg,Sentinel DVPN ⚛️,Sentinel_co,921550402268606465,False,"{'followers_count': 36560, 'following_count': 816, 'tweet_count': 1533, 'listed_count': 434}",https://t.co/il7SfJaSnr,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/il7SfJaSnr', 'expanded_url': 'https://t.me/sentinel_co', 'display_url': 't.me/sentinel_co'}]}, 'description': {'hashtags': [{'start': 0, 'end': 5, 'tag': 'Web3'}, {'start': 6, 'end': 13, 'tag': 'Cosmos'}], 'cashtags': [{'start': 132, 'end': 137, 'tag': 'dVPN'}]}}",https://medium.com/sentinel,36560,816,1533,434
1.471216217692074e+18,"Private, Secure Access to Web3. Download Exidio's flagship applications and secure yourself on the Sentinel dVPN network.",2020-07-08T15:20:24.000Z,https://pbs.twimg.com/profile_images/1280885592449056768/9YqaAkPY_normal.png,Exidio ⚛️,Exidio_co,1280884301152882688,False,"{'followers_count': 4065, 'following_count': 336, 'tweet_count': 296, 'listed_count': 30}",https://t.co/L5NWYqeX2W,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/L5NWYqeX2W', 'expanded_url': 'http://exidio.co/dvpn', 'display_url': 'exidio.co/dvpn'}]}}",,4065,336,296,30
,B side - #Nonesense n shameless thoughts ~ •85%of this tweets are music lyrics• • • I am Music and handwritten letters,2017-06-15T04:33:06.000Z,https://pbs.twimg.com/profile_images/1487771125815906310/zshUriNA_normal.jpg,💜🙇🏻‍♀️💜,musicnwhatevs,875209527141978113,False,"{'followers_count': 282, 'following_count': 212, 'tweet_count': 51459, 'listed_count': 0}",https://t.co/WSr0S5tVJ7,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/WSr0S5tVJ7', 'expanded_url': 'http://healer.com', 'display_url': 'healer.com'}]}, 'description': {'hashtags': [{'start': 9, 'end': 19, 'tag': 'Nonesense'}]}}",Left ventricle,282,212,51459,0
1.48924589275469e+18,"HB OFF DULU, MOONTON LG NGAMBEK.
mau Unbind, Hackback, kena verif & nanya nanya? langsung chat di link WA dibawah. Testi cek likes❗❗",2018-02-20T14:17:09.000Z,https://pbs.twimg.com/profile_images/1489469302663426048/3FiNUDHi_normal.jpg,rixhx | JASA UNBIND / HB AKUN ML!!,rixhx_,965953475325542400,False,"{'followers_count': 141, 'following_count': 116, 'tweet_count': 866, 'listed_count': 0}",https://t.co/OWhx6Km5iJ,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/OWhx6Km5iJ', 'expanded_url': 'http://bit.ly/rixhx_', 'display_url': 'bit.ly/rixhx_'}]}}",,141,116,866,0
1.475273736672592e+18,random twt,2021-04-02T03:34:32.000Z,https://pbs.twimg.com/profile_images/1489815303261671426/SPSB6Tk3_normal.jpg,milo,clyzvern,1377826673408675845,False,"{'followers_count': 206, 'following_count': 227, 'tweet_count': 16902, 'listed_count': 1}",https://t.co/wH0OF9zJBP,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/wH0OF9zJBP', 'expanded_url': 'https://secreto.site/id/asywl', 'display_url': 'secreto.site/id/asywl'}]}}",jangan difollow,206,227,16902,1
1.451753134485754e+18,"𝒉𝒂𝒍𝒇 𝒇𝒍𝒐𝒘𝒆𝒓𝒔, 𝒉𝒂𝒍𝒇 𝒇𝒍𝒂𝒘𝒔.",2021-10-23T03:22:18.000Z,https://pbs.twimg.com/profile_images/1494317207584919555/jM72_xKF_normal.jpg,𝔪𝔦𝔞 𝔟𝔢𝔩𝔩𝔞,jcyvesjane,1451750185726464013,False,"{'followers_count': 20, 'following_count': 18, 'tweet_count': 332, 'listed_count': 0}",,False,,,20,18,332,0
,fkghcls,2022-02-23T10:28:40.000Z,https://pbs.twimg.com/profile_images/1496431810825179138/dKaW8jAj_normal.png,yu zhang,zyfkgh,1496431754286022658,False,"{'followers_count': 0, 'following_count': 5, 'tweet_count': 1, 'listed_count': 0}",,False,,,0,5,1,0
1.4486123959920312e+18,Web Shuttle - Privacy & Securit Browser,2020-05-07T12:12:33.000Z,https://pbs.twimg.com/profile_images/1448190965139730434/bGxpsb3W_normal.jpg,WebShuttle,webshuttle2,1258368888430948359,False,"{'followers_count': 215, 'following_count': 0, 'tweet_count': 119, 'listed_count': 0}",https://t.co/phhS1kwO8I,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/phhS1kwO8I', 'expanded_url': 'https://www.iwebshuttle.com', 'display_url': 'iwebshuttle.com'}]}}",,215,0,119,0
1.3624017831806362e+18,"I got a good heart but my temper bad🚷.                                                         
       CEO #RRR. #NSNS #TagTeam.",2012-01-05T01:38:25.000Z,https://pbs.twimg.com/profile_images/1017661231572901888/zYOvBgrb_normal.jpg,约书亚,Obbyjosh,455373102,False,"{'followers_count': 468, 'following_count': 418, 'tweet_count': 50880, 'listed_count': 4}",https://t.co/EgLdr5fPT4,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/EgLdr5fPT4', 'expanded_url': 'http://www.rrrworld.com', 'display_url': 'rrrworld.com'}]}, 'description': {'hashtags': [{'start': 107, 'end': 111, 'tag': 'RRR'}, {'start': 113, 'end': 118, 'tag': 'NSNS'}, {'start': 119, 'end': 127, 'tag': 'TagTeam'}]}}",Nigeria.,468,418,50880,4
1.4648081864273142e+18,'BLACKPINK is the best with four members.',2021-11-05T09:36:20.000Z,https://pbs.twimg.com/profile_images/1492171299967229953/r07q8mOE_normal.jpg,Jen💐,lsyxdninii,1456555926220341248,False,"{'followers_count': 199, 'following_count': 403, 'tweet_count': 11965, 'listed_count': 0}",,False,,,199,403,11965,0
1.4963536949124997e+18,❤️‍🔥𝔄𝔫𝔤𝔢𝔩❤️‍🔥 ~𝔅𝔩𝔞𝔠𝔨𝔭𝔦𝔫𝔨&𝔅𝔩𝔞𝔠𝔨 𝔚𝔬𝔪𝔢𝔫~ •20•,2019-11-05T05:35:04.000Z,https://pbs.twimg.com/profile_images/1494509709671288836/HbOyorXA_normal.jpg,Y2KPinks,stanthot1,1191589679616815105,False,"{'followers_count': 1449, 'following_count': 2779, 'tweet_count': 57286, 'listed_count': 12}",,False,,𝔑𝔦𝔤𝔤𝔞,1449,2779,57286,12
1.3804070679539917e+18,Your friendly Toxic #Bitcoin Maximalist Dragon Lord | Owner of @bitcoinrehab | Dragon at @WasabiWallet | Opinions are my own,2009-11-17T20:17:47.000Z,https://pbs.twimg.com/profile_images/1495077872733667333/j00prV6G_normal.png,karo ₿ ⚡ 🌮,btcdragonlord,90709592,False,"{'followers_count': 5521, 'following_count': 3178, 'tweet_count': 36858, 'listed_count': 81}",https://t.co/PHCgd0aUms,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/PHCgd0aUms', 'expanded_url': 'https://linktr.ee/btcdragonlord', 'display_url': 'linktr.ee/btcdragonlord'}]}, 'description': {'hashtags': [{'start': 20, 'end': 28, 'tag': 'Bitcoin'}], 'mentions': [{'start': 63, 'end': 76, 'username': 'bitcoinrehab'}, {'start': 89, 'end': 102, 'username': 'WasabiWallet'}]}}",,5521,3178,36858,81
,"A Nym escaping the shitfuckery
#bitcoin #freedom #tech #privacy #anarchist ⚡️ ∞/21M
https://t.co/aTalRBgpyA",2021-06-14T09:41:09.000Z,https://pbs.twimg.com/profile_images/1404702771446693898/RBoLgd3q_normal.jpg,sidewaysram,sidewaysram,1404373146216669186,False,"{'followers_count': 231, 'following_count': 48, 'tweet_count': 371, 'listed_count': 7}",,False,"{'description': {'urls': [{'start': 84, 'end': 107, 'url': 'https://t.co/aTalRBgpyA', 'expanded_url': 'http://amboss.space/c/zarch', 'display_url': 'amboss.space/c/zarch'}], 'hashtags': [{'start': 31, 'end': 39, 'tag': 'bitcoin'}, {'start': 40, 'end': 48, 'tag': 'freedom'}, {'start': 49, 'end': 54, 'tag': 'tech'}, {'start': 55, 'end': 63, 'tag': 'privacy'}, {'start': 64, 'end': 74, 'tag': 'anarchist'}]}}",nah.,231,48,371,7
1.4890528881774674e+18,#Bitcoin and Bitcoin accessories,2015-08-04T16:43:09.000Z,https://pbs.twimg.com/profile_images/1491611004010172418/AR4xxeJW_normal.jpg,grublés,notgrubles,3306210644,False,"{'followers_count': 50635, 'following_count': 1048, 'tweet_count': 37110, 'listed_count': 695}",,False,"{'description': {'hashtags': [{'start': 0, 'end': 8, 'tag': 'Bitcoin'}]}}",,50635,1048,37110,695
,'lihat berkhayal,2020-12-14T02:33:14.000Z,https://pbs.twimg.com/profile_images/1493595272236367874/Fo_f0bk8_normal.jpg,Nama'disembunyikan,cintahkerluarga,1338310925439229953,False,"{'followers_count': 4, 'following_count': 1262, 'tweet_count': 539, 'listed_count': 0}",,False,,,4,1262,539,0
1.4946435794483487e+18,"JOIN Group Gay Lokal & Prank Straight
50RIBU Sekali Bayar Buat Selamanya
https://t.co/2cf1FnRwGU

( Hapus Konten DM! )",2022-01-17T11:15:49.000Z,https://pbs.twimg.com/profile_images/1483039846558236673/O3M0wmHu_normal.jpg,abangenakinyuk,abangenakinyuk,1483035267980492800,False,"{'followers_count': 2200, 'following_count': 3135, 'tweet_count': 222, 'listed_count': 1}",,False,"{'description': {'urls': [{'start': 73, 'end': 96, 'url': 'https://t.co/2cf1FnRwGU', 'expanded_url': 'http://t.me/Groupyukenakin', 'display_url': 't.me/Groupyukenakin'}]}}",,2200,3135,222,1
1.4614092288920863e+18,"Kneuzige saaiheid tussen wokelinks, boosrechts, tokkie, elite, onderbuik en bovenkamer | Geen bekende Nederlander zoals @emile_ratelband | Gratis bezorging",2021-10-12T17:51:25.000Z,https://pbs.twimg.com/profile_images/1464867088728735746/epzFvwLP_normal.jpg,Nuancebezorger,Nuancebezorger,1447983028093992964,False,"{'followers_count': 13, 'following_count': 39, 'tweet_count': 1063, 'listed_count': 0}",,False,"{'description': {'mentions': [{'start': 120, 'end': 136, 'username': 'emile_ratelband'}]}}",,13,39,1063,0
,,2010-01-20T10:49:37.000Z,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Tara Paine,TaraMPaine,106693381,False,"{'followers_count': 113, 'following_count': 262, 'tweet_count': 87994, 'listed_count': 6}",,False,,,113,262,87994,6
,"Effectively concise crypto newsletter. 📝
Daily emails with curated news and facts about Web3, cryptos, blockchains, NFT and more. 🚀",2022-02-01T12:31:56.000Z,https://pbs.twimg.com/profile_images/1488491564154470407/6NG-0VSu_normal.png,Terse.,Terse_tech,1488490193439137793,False,"{'followers_count': 22, 'following_count': 44, 'tweet_count': 703, 'listed_count': 20}",https://t.co/wbezeTwFBE,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/wbezeTwFBE', 'expanded_url': 'https://www.terse.tech', 'display_url': 'terse.tech'}]}}",,22,44,703,20
,,2021-10-24T18:53:59.000Z,https://pbs.twimg.com/profile_images/1452347656626479109/rZuMXtv6_normal.png,Kauan vitor,kaiocsa13492188,1452347519976058887,False,"{'followers_count': 14, 'following_count': 492, 'tweet_count': 352, 'listed_count': 0}",,False,,,14,492,352,0
,,2009-12-16T20:47:51.000Z,https://pbs.twimg.com/profile_images/3018763640/43a319bedb4635f6d8b9a81dab6bb87a_normal.jpeg,kahloutmm,kahloutmm,97285923,False,"{'followers_count': 355, 'following_count': 1337, 'tweet_count': 36922, 'listed_count': 6}",,False,,KSA,355,1337,36922,6
,We must be educated in Crypto. Make your own research before investing in Any Crypto! We must educate us in Crypto! . -Tell It like it is! Since 2011 in Crypto!,2020-01-20T09:39:56.000Z,https://pbs.twimg.com/profile_images/1479853412984541191/L8JiJiC__normal.jpg,BitcoinZ Community RO (BTCZ),BTCZFutureCoin,1219192791118622720,False,"{'followers_count': 1122, 'following_count': 4213, 'tweet_count': 4656, 'listed_count': 12}",https://t.co/tXMcIBNWX3,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/tXMcIBNWX3', 'expanded_url': 'https://getbtcz.com/btcz-analytical-description/', 'display_url': 'getbtcz.com/btcz-analytica…'}]}}", WorldWide,1122,4213,4656,12
,♡︎,2021-11-27T13:41:27.000Z,https://pbs.twimg.com/profile_images/1496432877797478404/tKs5I-u8_normal.jpg,𝐽𝐸𝑁𝑁𝐼𝐸~~,jennie116kim,1464590103666475014,False,"{'followers_count': 14, 'following_count': 8, 'tweet_count': 728, 'listed_count': 0}",,False,,,14,8,728,0
1.3922888140899164e+18,"Se eu te amo, então você tem sorte.         

                💐 Lésbíans First. Lésbíans Second.",2020-03-13T17:50:35.000Z,https://pbs.twimg.com/profile_images/1490115106595753987/We0vn7Wk_normal.jpg,Eca 💐,everyoneswhore,1238522760990613504,False,"{'followers_count': 2541, 'following_count': 595, 'tweet_count': 251348, 'listed_count': 10}",,False,,she/her | 🔞🦋| fan account ,2541,595,251348,10
1.4853667223999775e+18,"#WomensRightsAreHumanRights
#KeepPrisonsSingleSex
#NotABot
Trans atheist 
#IStandWithJuliaLong
#RepealTheGRA",2022-01-13T06:44:56.000Z,https://pbs.twimg.com/profile_images/1481894140707282949/GKqV7YBF_normal.jpg,KPSS Orwellwasright Abouttheleft,IMissHitchSlaps,1481517438776840193,False,"{'followers_count': 527, 'following_count': 462, 'tweet_count': 3463, 'listed_count': 1}",,False,"{'description': {'hashtags': [{'start': 0, 'end': 27, 'tag': 'WomensRightsAreHumanRights'}, {'start': 28, 'end': 49, 'tag': 'KeepPrisonsSingleSex'}, {'start': 50, 'end': 58, 'tag': 'NotABot'}, {'start': 74, 'end': 94, 'tag': 'IStandWithJuliaLong'}, {'start': 95, 'end': 108, 'tag': 'RepealTheGRA'}]}}",,527,462,3463,1
1.3822038579509453e+18,Feminist. Mother. Woman.,2019-01-20T21:48:07.000Z,https://pbs.twimg.com/profile_images/1387767949402988549/gv17wNpb_normal.jpg,Herstory - destroy the cage,eilidhfife,1087104510164697089,False,"{'followers_count': 2347, 'following_count': 1872, 'tweet_count': 27658, 'listed_count': 3}",,False,,,2347,1872,27658,3
1.3798544929135045e+18,"Pronoun EMPRESS / GODDESS 👸💅🏾
Comedy entertainer 😋
Poetic explainer 📚
Fuck your gender 🖕🏾

#NoThankYou #SameSexAttracted
#SexNotGender #WomenWontWheesh",2019-10-16T11:48:34.000Z,https://pbs.twimg.com/profile_images/1449454537572601861/H-zaAgSB_normal.jpg,Aja'saurus Rex 🦖 🇯🇲🇬🇧⚢💚🤍💜,Aja02537920,1184435921011261440,False,"{'followers_count': 11222, 'following_count': 5209, 'tweet_count': 31883, 'listed_count': 31}",https://t.co/D51umJbptG,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/D51umJbptG', 'expanded_url': 'https://youtube.com/channel/UCiT2fCVT4AuGXjlVRVSKdwA', 'display_url': 'youtube.com/channel/UCiT2f…'}]}, 'description': {'hashtags': [{'start': 91, 'end': 102, 'tag': 'NoThankYou'}, {'start': 103, 'end': 120, 'tag': 'SameSexAttracted'}, {'start': 121, 'end': 134, 'tag': 'SexNotGender'}, {'start': 135, 'end': 151, 'tag': 'WomenWontWheesh'}]}}",Reality aka Terf Island ,11222,5209,31883,31
,"Freelance journalist, mostly @guardian, she/her. Learning how to make things up at @uealdc 21/22. elle.hunt.freelance@theguardian.com, DMs open",2008-03-28T22:36:49.000Z,https://pbs.twimg.com/profile_images/1264207183555842049/avHiwUGs_normal.jpg,Elle Hunt,elle_hunt,14247591,True,"{'followers_count': 23825, 'following_count': 4404, 'tweet_count': 11501, 'listed_count': 244}",https://t.co/qj3Brge2uB,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/qj3Brge2uB', 'expanded_url': 'http://www.ellehunt.net', 'display_url': 'ellehunt.net'}]}, 'description': {'mentions': [{'start': 29, 'end': 38, 'username': 'guardian'}, {'start': 83, 'end': 90, 'username': 'uealdc'}]}}","Norwich, England",23825,4404,11501,244
,"Massage area jakrta
wa.0887-4333-50514",2022-02-19T00:12:03.000Z,https://pbs.twimg.com/profile_images/1496433974067208193/INIFca2Y_normal.jpg,Daffa Nugroho,DaffaNugroho15,1494826996945526785,False,"{'followers_count': 68, 'following_count': 32, 'tweet_count': 231, 'listed_count': 1}",,False,,"Grogol Petamburan, Indonesia",68,32,231,1
1.4858360802221875e+18,"fullbody massage,B2B massage ,sensual.🌟incall/outcall 🌟BALI AREA🙏🏼 wa📲 https://t.co/H1jfoezgoX #bali #pijatbali #massagebali #pijat",2021-01-10T09:43:51.000Z,https://pbs.twimg.com/profile_images/1488925940285865984/LXT0RsEB_normal.jpg,PIJAT BALI AZRUL,MASSAGEBALI01,1348203852730753024,False,"{'followers_count': 586, 'following_count': 53, 'tweet_count': 3363, 'listed_count': 3}",,False,"{'description': {'urls': [{'start': 71, 'end': 94, 'url': 'https://t.co/H1jfoezgoX', 'expanded_url': 'http://wa.me//+6285738722014', 'display_url': 'wa.me//+6285738722014'}], 'hashtags': [{'start': 95, 'end': 100, 'tag': 'bali'}, {'start': 101, 'end': 111, 'tag': 'pijatbali'}, {'start': 112, 'end': 124, 'tag': 'massagebali'}, {'start': 125, 'end': 131, 'tag': 'pijat'}]}}","Denpasar Barat, Indonesia",586,53,3363,3
1.4361123793984184e+18,Random Thoughts. Treat people with kindness,2010-07-16T03:28:35.000Z,https://pbs.twimg.com/profile_images/1493000283625967616/bYgeF9Cr_normal.jpg,Andi,babablacksheap,167253802,False,"{'followers_count': 76, 'following_count': 129, 'tweet_count': 5856, 'listed_count': 2}",,False,,,76,129,5856,2
1.495792931391033e+18,,2012-09-01T05:38:00.000Z,https://pbs.twimg.com/profile_images/1496163496266203141/Uiz2DJc1_normal.jpg,kilay,unkn0wnPotato,795406400,False,"{'followers_count': 866, 'following_count': 607, 'tweet_count': 27614, 'listed_count': 1}",,False,,J,866,607,27614,1
8.833425532269445e+17,,2011-12-11T14:00:05.000Z,https://pbs.twimg.com/profile_images/1414243931785629696/PYU1F3M0_normal.jpg,ria,jaeierah,434157228,False,"{'followers_count': 476, 'following_count': 186, 'tweet_count': 117739, 'listed_count': 10}",,False,,+65,476,186,117739,10
,,2013-09-08T03:28:59.000Z,https://pbs.twimg.com/profile_images/775258000068079617/u7CZ__Rd_normal.jpg,shantanu,shantan44890131,1799099893,False,"{'followers_count': 9, 'following_count': 27, 'tweet_count': 114, 'listed_count': 0}",,False,,"मुंबई, भारत",9,27,114,0
1.2141235334560197e+18,ONE OF IGOT7 😍 #JB #MARK #JACKSON #JINYOUNG #YOUNGJAE #BAMBAM #YUGYEOM #GOT7 #STANTALENT IGOT7WithGOT7 #TEAMWANG💯,2017-05-27T16:53:01.000Z,https://pbs.twimg.com/profile_images/1495874517817831430/x2aEbiHu_normal.jpg,GOT7_StillAlive,Ahgase_nessa011,868510364048269312,False,"{'followers_count': 429, 'following_count': 391, 'tweet_count': 72292, 'listed_count': 1}",https://t.co/EBdK1MIeE5,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/EBdK1MIeE5', 'expanded_url': 'https://blacklivesmatter.com/', 'display_url': 'blacklivesmatter.com'}]}, 'description': {'hashtags': [{'start': 15, 'end': 18, 'tag': 'JB'}, {'start': 19, 'end': 24, 'tag': 'MARK'}, {'start': 25, 'end': 33, 'tag': 'JACKSON'}, {'start': 34, 'end': 43, 'tag': 'JINYOUNG'}, {'start': 44, 'end': 53, 'tag': 'YOUNGJAE'}, {'start': 54, 'end': 61, 'tag': 'BAMBAM'}, {'start': 62, 'end': 70, 'tag': 'YUGYEOM'}, {'start': 71, 'end': 76, 'tag': 'GOT7'}, {'start': 77, 'end': 88, 'tag': 'STANTALENT'}, {'start': 103, 'end': 112, 'tag': 'TEAMWANG'}]}}",Under the Sky 🎀,429,391,72292,1
1.3627832150401434e+18,jackson: got7 hyungs superior (he/him),2015-11-17T17:45:38.000Z,https://pbs.twimg.com/profile_images/1397029771180056578/F1mNjVMy_normal.jpg,GOT7 FOREVER,arsjiaerwang,4270123633,False,"{'followers_count': 17599, 'following_count': 840, 'tweet_count': 101865, 'listed_count': 79}",,False,,#GOT7Freedom,17599,840,101865,79
1.463548372539818e+18,"instagram: issa_kmarie🌍 ATL based-

Marketing/PR *Artist Relations 
--*EMAIL: issaBrandMe@gmail.com
Executive Assistant* (I💙 #HipHop )",2010-10-26T00:04:48.000Z,https://pbs.twimg.com/profile_images/1462088366820843521/PEqt5idZ_normal.jpg,Music Media Entertainment,issaKmarie,207759108,False,"{'followers_count': 411, 'following_count': 2, 'tweet_count': 16420, 'listed_count': 0}",https://t.co/PtEUXsADNd,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/PtEUXsADNd', 'expanded_url': 'http://www.issaKmarie.com', 'display_url': 'issaKmarie.com'}]}, 'description': {'hashtags': [{'start': 125, 'end': 132, 'tag': 'HipHop'}]}}","Atlanta, GA",411,2,16420,0
1.4421449160128758e+18,"BK & Co. Brand Represents Society & the Culture. Everyday is a Race which is why We determine Our Own Lane.

Portion of ALL Proceeds Donated Social to Charities",2021-09-26T12:40:06.000Z,https://pbs.twimg.com/profile_images/1442109576665604099/-LCTE_ft_normal.jpg,BKandCOMPANY,BKandCompanyLLC,1442106631609729025,False,"{'followers_count': 2, 'following_count': 0, 'tweet_count': 45, 'listed_count': 0}",https://t.co/HXAfg1IBDz,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/HXAfg1IBDz', 'expanded_url': 'https://musicmediaentertainment.myshopify.com/', 'display_url': 'musicmediaentertainment.myshopify.com'}]}}",Worldwide,2,0,45,0
1.3111363754928005e+18,"Monika, 26. She/Her. Filipina feminist settler, nurse. Bicolano-Tagalog. #Filipinx4BlackLives. Oust du30. OT7+PJM 🐥 12.1-2.2021 #BTS_PTD_LA",2018-08-09T05:18:54.000Z,https://pbs.twimg.com/profile_images/1494079135118811143/Rw7cegpL_normal.jpg,mon⁷ RN ᜋᜓᜈᜒᜃ 💗✨,naruhearts,1027423955437596673,False,"{'followers_count': 450, 'following_count': 473, 'tweet_count': 47306, 'listed_count': 8}",https://t.co/XsANdnbd1o,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/XsANdnbd1o', 'expanded_url': 'https://anti-asianviolenceresources.carrd.co/', 'display_url': 'anti-asianviolenceresources.carrd.co'}]}, 'description': {'hashtags': [{'start': 73, 'end': 93, 'tag': 'Filipinx4BlackLives'}, {'start': 128, 'end': 139, 'tag': 'BTS_PTD_LA'}]}}",unceded Sḵwx̱wú7mesh | Van BC,450,473,47306,8
,,2021-05-15T19:05:24.000Z,https://pbs.twimg.com/profile_images/1487140279933181956/7DW2I_f2_normal.jpg,John Dowd,ma97407450,1393643648181493761,False,"{'followers_count': 340, 'following_count': 2115, 'tweet_count': 140, 'listed_count': 45}",,False,,,340,2115,140,45
1.429450902671405e+18,"Freedom and Bitcoin
Pokerspielender Hanswurst",2020-01-30T10:56:26.000Z,https://pbs.twimg.com/profile_images/1487134256056967171/nRnZxYuB_normal.jpg,Tom ₿anski 🏴,Colpor09,1222835896619274240,False,"{'followers_count': 972, 'following_count': 1631, 'tweet_count': 7763, 'listed_count': 14}",,False,,Germany,972,1631,7763,14
1.3860182284600852e+18,"Father, entrepreneur, author, investor, kid from the Bronx. | #Bitcoin | Human Longevity | @Vaxxinity | @Celularity. Building an abundant future. @XPRIZE",2008-05-09T05:22:23.000Z,https://pbs.twimg.com/profile_images/1270804940936503296/oVhO8Njn_normal.jpg,"Peter H. Diamandis, MD",PeterDiamandis,14710129,True,"{'followers_count': 166259, 'following_count': 1389, 'tweet_count': 7682, 'listed_count': 4082}",https://t.co/JGf98v86WD,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/JGf98v86WD', 'expanded_url': 'http://diamandis.com', 'display_url': 'diamandis.com'}]}, 'description': {'hashtags': [{'start': 62, 'end': 70, 'tag': 'Bitcoin'}], 'mentions': [{'start': 91, 'end': 101, 'username': 'Vaxxinity'}, {'start': 104, 'end': 115, 'username': 'Celularity'}, {'start': 146, 'end': 153, 'username': 'XPRIZE'}]}}","iPhone: 34.060616,-118.444359",166259,1389,7682,4082
1.3522464740425564e+18,マスクの紳士です☺️マスクの販売情報提供をしております。皆さんのお役に立ちたいです🙇🏻‍♂️/スマホが離せない📱,2020-04-28T11:09:43.000Z,https://pbs.twimg.com/profile_images/1302088315957460992/MziH8xWK_normal.jpg,マスクの紳士,masknoshinshi,1255091794204749824,False,"{'followers_count': 422, 'following_count': 1097, 'tweet_count': 797, 'listed_count': 0}",https://t.co/t5faX4QZD6,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/t5faX4QZD6', 'expanded_url': 'https://lukezweihander.hatenablog.com/', 'display_url': 'lukezweihander.hatenablog.com'}]}}",日本,422,1097,797,0
,,2019-10-02T06:09:43.000Z,https://pbs.twimg.com/profile_images/1235035233579343877/LGha2tlY_normal.jpg,putaria floripa,floripa_putaria,1179277222726766592,False,"{'followers_count': 568, 'following_count': 830, 'tweet_count': 1511, 'listed_count': 3}",,False,,"Florianópolis, Brasil",568,830,1511,3
1.3546280248100209e+18,segue la no insta 🔥 instagram: @igufergunson,2019-09-05T01:09:39.000Z,https://pbs.twimg.com/profile_images/1459154089829441548/uB5GNxS1_normal.jpg,Igor 🏄‍♂️,iguferguson,1169417243249336320,False,"{'followers_count': 302621, 'following_count': 3019, 'tweet_count': 56, 'listed_count': 177}",https://t.co/pp8MfaayXL,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/pp8MfaayXL', 'expanded_url': 'http://instagram.com/igufergunson', 'display_url': 'instagram.com/igufergunson'}]}, 'description': {'mentions': [{'start': 31, 'end': 44, 'username': 'igufergunson'}]}}","São Paulo, Brasil",302621,3019,56,177
1.451517998624215e+18,,2013-11-02T08:13:12.000Z,https://pbs.twimg.com/profile_images/1495363558242021378/BpnslR2J_normal.jpg,𝖊𝖒𝖒𝖆 💫,pretty3mm4,2169820890,False,"{'followers_count': 284, 'following_count': 545, 'tweet_count': 579155, 'listed_count': 0}",,False,,earth,284,545,579155,0
,🔞😈😋👄,2019-02-02T23:53:32.000Z,https://pbs.twimg.com/profile_images/1464165423717535757/QDnfmoFy_normal.jpg,Seu admirador !,ddoceveneno,1091847114253127682,False,"{'followers_count': 256, 'following_count': 158, 'tweet_count': 16724, 'listed_count': 2}",,False,,Rio de janeiro ,256,158,16724,2
