donation,donation_amount,visit_id,user_id
1.0,525.0,5555696938,55888042.0
1.0,525.0,5555696942,55888046.0
1.0,531.0,5555696943,55888047.0
1.0,561.0,5555696947,55888051.0
1.0,525.0,5555696948,55888052.0
1.0,450.0,5555696953,55888057.0
1.0,488.0,5555696954,55888058.0
1.0,488.0,5555696959,55888063.0
1.0,450.0,5555696961,55888065.0
1.0,525.0,5555696963,55888067.0
1.0,436.0,5555696964,55888068.0
1.0,572.0,5555696969,55888073.0
1.0,450.0,5555696971,55888075.0
1.0,600.0,5555696973,55888077.0
1.0,489.0,5555696976,55888080.0
1.0,600.0,5555696980,55888084.0
1.0,473.0,5555696982,55888086.0
1.0,446.0,5555696986,55888090.0
1.0,488.0,5555696987,55888091.0
1.0,562.0,5555696988,55888092.0
1.0,488.0,5555696989,55888093.0
1.0,575.0,5555696993,55888097.0
1.0,466.0,5555696998,55888102.0
1.0,600.0,5555696999,55888103.0
1.0,417.0,5555697000,55888104.0
1.0,562.0,5555697006,55888110.0
1.0,122.0,5555697009,55888113.0
1.0,425.0,5555697010,55888114.0
1.0,562.0,5555697011,55888115.0
1.0,414.0,5555697015,55888119.0
1.0,450.0,5555697016,55888120.0
1.0,600.0,5555697021,55888125.0
1.0,562.0,5555697027,55888131.0
1.0,600.0,5555697028,55888132.0
1.0,600.0,5555697029,55888133.0
1.0,450.0,5555697030,55888134.0
1.0,579.0,5555697031,55888135.0
1.0,525.0,5555697032,55888136.0
1.0,488.0,5555697034,55888138.0
1.0,600.0,5555697037,55888141.0
1.0,600.0,5555697038,55888142.0
1.0,450.0,5555697039,55888143.0
1.0,456.0,5555697046,55888150.0
1.0,480.0,5555697050,55888154.0
1.0,600.0,5555697052,55888156.0
1.0,484.0,5555697054,55888158.0
1.0,196.0,5555697057,55888161.0
1.0,588.0,5555697058,55888162.0
1.0,506.0,5555697061,55888165.0
1.0,600.0,5555697068,55888172.0
1.0,562.0,5555697069,55888173.0
1.0,600.0,5555697073,55888177.0
1.0,525.0,5555697079,55888183.0
1.0,600.0,5555697080,55888184.0
1.0,562.0,5555697092,55888196.0
1.0,600.0,5555697093,55888197.0
1.0,568.0,5555697095,55888199.0
1.0,488.0,5555697096,55888200.0
1.0,562.0,5555697100,55888204.0
1.0,488.0,5555697101,55888205.0
1.0,450.0,5555697104,55888208.0
1.0,445.0,5555697105,55888209.0
1.0,562.0,5555697107,55888211.0
1.0,588.0,5555697109,55888213.0
1.0,600.0,5555697111,55888215.0
1.0,488.0,5555697113,55888217.0
1.0,525.0,5555697115,55888219.0
1.0,445.0,5555697116,55888220.0
1.0,488.0,5555697118,55888222.0
1.0,562.0,5555697123,55888227.0
1.0,488.0,5555697126,55888230.0
1.0,478.0,5555697138,55888242.0
1.0,562.0,5555697144,55888248.0
1.0,562.0,5555697153,55888257.0
1.0,600.0,5555697156,55888260.0
1.0,488.0,5555697159,55888263.0
1.0,600.0,5555697164,55888268.0
1.0,600.0,5555697166,55888270.0
1.0,480.0,5555697174,55888278.0
1.0,488.0,5555697177,55888281.0
1.0,450.0,5555697178,55888282.0
1.0,426.0,5555697179,55888283.0
1.0,450.0,5555697182,55888286.0
1.0,488.0,5555697184,55888288.0
1.0,450.0,5555697186,55888290.0
1.0,562.0,5555697187,55888291.0
1.0,468.0,5555697188,55888292.0
1.0,600.0,5555697191,55888295.0
1.0,488.0,5555697195,55888299.0
1.0,600.0,5555697196,55888300.0
1.0,450.0,5555697197,55888301.0
1.0,555.0,5555697198,55888302.0
1.0,600.0,5555697201,55888305.0
1.0,481.0,5555697204,55888308.0
1.0,525.0,5555697205,55888309.0
1.0,600.0,5555697207,55888311.0
1.0,488.0,5555697209,55888313.0
1.0,568.0,5555697214,55888318.0
1.0,600.0,5555697218,55888322.0
1.0,600.0,5555697219,55888323.0
1.0,488.0,5555697220,55888324.0
1.0,600.0,5555697223,55888327.0
1.0,493.0,5555697224,55888328.0
1.0,600.0,5555697225,55888329.0
1.0,525.0,5555697227,55888331.0
1.0,44.0,5555697234,55888338.0
1.0,525.0,5555697237,55888341.0
1.0,443.0,5555697240,55888344.0
1.0,488.0,5555697242,55888346.0
1.0,525.0,5555697243,55888347.0
1.0,562.0,5555697245,55888349.0
1.0,600.0,5555697246,55888350.0
1.0,600.0,5555697251,55888355.0
1.0,504.0,5555697255,55888359.0
1.0,461.0,5555697256,55888360.0
1.0,497.0,5555697260,55888364.0
1.0,525.0,5555697265,55888369.0
1.0,420.0,5555697266,55888370.0
1.0,310.0,5555697268,55888372.0
1.0,465.0,5555697269,55888373.0
1.0,496.0,5555697272,55888376.0
1.0,450.0,5555697278,55888382.0
1.0,488.0,5555697279,55888383.0
1.0,562.0,5555697281,55888385.0
1.0,581.0,5555697282,55888386.0
1.0,450.0,5555697288,55888392.0
1.0,600.0,5555697296,55888400.0
1.0,424.0,5555697298,55888402.0
1.0,600.0,5555697299,55888403.0
1.0,562.0,5555697300,55888404.0
1.0,450.0,5555697301,55888405.0
1.0,556.0,5555697305,55888409.0
1.0,585.0,5555697308,55888412.0
1.0,414.0,5555697309,55888413.0
1.0,525.0,5555697315,55888419.0
1.0,519.0,5555697317,55888421.0
1.0,600.0,5555697321,55888425.0
1.0,562.0,5555697323,55888427.0
1.0,525.0,5555697326,55888430.0
1.0,450.0,5555697327,55888431.0
1.0,594.0,5555697328,55888432.0
1.0,600.0,5555697329,55888433.0
1.0,600.0,5555697331,55888435.0
1.0,552.0,5555697332,55888436.0
1.0,562.0,5555697333,55888437.0
1.0,600.0,5555697334,55888438.0
1.0,450.0,5555697337,55888441.0
1.0,514.0,5555697339,55888443.0
1.0,574.0,5555697340,55888444.0
1.0,600.0,5555697341,55888445.0
1.0,466.0,5555697342,55888446.0
1.0,230.0,5555697346,55888450.0
1.0,488.0,5555697351,55888455.0
1.0,450.0,5555697355,55888459.0
1.0,600.0,5555697356,55888460.0
1.0,440.0,5555697358,55888462.0
1.0,502.0,5555697359,55888463.0
1.0,502.0,5555697362,55888466.0
1.0,428.0,5555697372,55888476.0
1.0,567.0,5555697373,55888477.0
1.0,551.0,5555697374,55888478.0
1.0,104.0,5555697378,55888482.0
1.0,600.0,5555697382,55888486.0
1.0,562.0,5555697383,55888487.0
1.0,600.0,5555697386,55888490.0
1.0,525.0,5555697389,55888493.0
1.0,525.0,5555697390,55888494.0
1.0,494.0,5555697391,55888495.0
1.0,484.0,5555697392,55888496.0
1.0,488.0,5555697395,55888499.0
1.0,562.0,5555697397,55888501.0
1.0,550.0,5555697398,55888502.0
1.0,488.0,5555697404,55888508.0
1.0,598.0,5555697407,55888511.0
1.0,450.0,5555697410,55888514.0
1.0,450.0,5555697411,55888515.0
1.0,525.0,5555697413,55888517.0
1.0,450.0,5555697419,55888523.0
1.0,488.0,5555697424,55888528.0
1.0,450.0,5555697430,55888534.0
1.0,450.0,5555697433,55888537.0
1.0,501.0,5555697437,55888541.0
1.0,439.0,5555697439,55888543.0
1.0,600.0,5555697440,55888544.0
1.0,600.0,5555697441,55888545.0
1.0,450.0,5555697442,55888546.0
1.0,600.0,5555697443,55888547.0
1.0,600.0,5555697444,55888548.0
1.0,596.0,5555697445,55888549.0
1.0,501.0,5555697447,55888551.0
1.0,194.0,5555697448,55888552.0
1.0,500.0,5555697453,55888557.0
1.0,600.0,5555697455,55888559.0
1.0,600.0,5555697456,55888560.0
1.0,600.0,5555697459,55888563.0
1.0,323.0,5555697468,55888572.0
1.0,600.0,5555697469,55888573.0
1.0,570.0,5555697470,55888574.0
1.0,572.0,5555697472,55888576.0
1.0,600.0,5555697477,55888581.0
1.0,562.0,5555697478,55888582.0
1.0,525.0,5555697479,55888583.0
1.0,600.0,5555697483,55888587.0
1.0,450.0,5555697485,55888589.0
1.0,461.0,5555697490,55888594.0
1.0,450.0,5555697492,55888596.0
1.0,562.0,5555697496,55888600.0
1.0,600.0,5555697498,55888602.0
1.0,450.0,5555697500,55888604.0
1.0,600.0,5555697501,55888605.0
1.0,525.0,5555697508,55888612.0
1.0,562.0,5555697509,55888613.0
1.0,562.0,5555697510,55888614.0
1.0,545.0,5555697514,55888618.0
1.0,525.0,5555697517,55888621.0
1.0,450.0,5555697518,55888622.0
1.0,600.0,5555697522,55888626.0
1.0,434.0,5555697523,55888627.0
1.0,525.0,5555697537,55888641.0
1.0,517.0,5555697539,55888643.0
1.0,600.0,5555697540,55888644.0
1.0,488.0,5555697543,55888647.0
1.0,488.0,5555697544,55888648.0
1.0,597.0,5555697546,55888650.0
1.0,600.0,5555697548,55888652.0
1.0,562.0,5555697549,55888653.0
1.0,600.0,5555697553,55888657.0
1.0,579.0,5555697559,55888663.0
1.0,549.0,5555697563,55888667.0
1.0,525.0,5555697564,55888668.0
1.0,600.0,5555697565,55888669.0
1.0,2.0,5555697570,55888674.0
1.0,488.0,5555697571,55888675.0
1.0,562.0,5555697574,55888678.0
1.0,450.0,5555697579,55888683.0
1.0,600.0,5555697581,55888685.0
1.0,600.0,5555697585,55888689.0
1.0,450.0,5555697587,55888691.0
1.0,450.0,5555697589,55888693.0
1.0,450.0,5555697592,55888696.0
1.0,582.0,5555697595,55888699.0
1.0,488.0,5555697599,55888703.0
1.0,488.0,5555697601,55888705.0
1.0,488.0,5555697603,55888707.0
1.0,74.0,5555697610,55888714.0
1.0,562.0,5555697612,55888716.0
1.0,414.0,5555697613,55888717.0
1.0,448.0,5555697614,55888718.0
1.0,481.0,5555697615,55888719.0
1.0,562.0,5555697616,55888720.0
1.0,600.0,5555697618,55888722.0
1.0,164.0,5555697628,55888732.0
1.0,597.0,5555697631,55888735.0
1.0,450.0,5555697633,55888737.0
1.0,525.0,5555697635,55888739.0
1.0,600.0,5555697637,55888741.0
1.0,450.0,5555697638,55888742.0
1.0,600.0,5555697641,55888745.0
1.0,475.0,5555697642,55888746.0
1.0,450.0,5555697643,55888747.0
1.0,450.0,5555697645,55888749.0
1.0,488.0,5555697648,55888752.0
1.0,450.0,5555697649,55888753.0
1.0,515.0,5555697654,55888758.0
1.0,600.0,5555697655,55888759.0
1.0,505.0,5555697656,55888760.0
1.0,600.0,5555697660,55888764.0
1.0,444.0,5555697661,55888765.0
1.0,450.0,5555697662,55888766.0
1.0,600.0,5555697664,55888768.0
1.0,470.0,5555697666,55888770.0
1.0,496.0,5555697668,55888772.0
1.0,593.0,5555697669,55888773.0
1.0,462.0,5555697671,55888775.0
1.0,525.0,5555697672,55888776.0
1.0,525.0,5555697676,55888780.0
1.0,486.0,5555697677,55888781.0
1.0,562.0,5555697678,55888782.0
1.0,562.0,5555697679,55888783.0
1.0,562.0,5555697680,55888784.0
1.0,498.0,5555697687,55888791.0
1.0,488.0,5555697688,55888792.0
1.0,525.0,5555697689,55888793.0
1.0,471.0,5555697698,55888802.0
1.0,455.0,5555697699,55888803.0
1.0,450.0,5555697701,55888805.0
1.0,85.0,5555697703,55888807.0
1.0,525.0,5555697707,55888811.0
1.0,450.0,5555697709,55888813.0
1.0,525.0,5555697711,55888815.0
1.0,562.0,5555697720,55888824.0
1.0,441.0,5555697721,55888825.0
1.0,542.0,5555697724,55888828.0
1.0,600.0,5555697729,55888833.0
1.0,488.0,5555697731,55888835.0
1.0,430.0,5555697733,55888837.0
1.0,525.0,5555697736,55888840.0
1.0,600.0,5555697738,55888842.0
1.0,562.0,5555697739,55888843.0
1.0,562.0,5555697741,55888845.0
1.0,525.0,5555697745,55888849.0
1.0,525.0,5555697747,55888851.0
1.0,600.0,5555697751,55888855.0
1.0,488.0,5555697752,55888856.0
1.0,562.0,5555697756,55888860.0
1.0,586.0,5555697759,55888863.0
1.0,385.0,5555697766,55888870.0
1.0,450.0,5555697767,55888871.0
1.0,526.0,5555697769,55888873.0
1.0,514.0,5555697780,55888884.0
1.0,562.0,5555697783,55888887.0
1.0,488.0,5555697784,55888888.0
1.0,488.0,5555697785,55888889.0
1.0,525.0,5555697786,55888890.0
1.0,584.0,5555697787,55888891.0
1.0,525.0,5555697788,55888892.0
1.0,525.0,5555697789,55888893.0
1.0,600.0,5555697792,55888896.0
1.0,525.0,5555697795,55888899.0
1.0,488.0,5555697797,55888901.0
1.0,525.0,5555697798,55888902.0
1.0,525.0,5555697800,55888904.0
1.0,594.0,5555697802,55888906.0
1.0,378.0,5555697804,55888908.0
1.0,548.0,5555697805,55888909.0
1.0,450.0,5555697806,55888910.0
1.0,600.0,5555697810,55888914.0
1.0,600.0,5555697811,55888915.0
1.0,562.0,5555697814,55888918.0
1.0,450.0,5555697818,55888922.0
1.0,486.0,5555697821,55888925.0
1.0,507.0,5555697825,55888929.0
1.0,549.0,5555697829,55888933.0
1.0,441.0,5555697831,55888935.0
1.0,438.0,5555697833,55888937.0
1.0,450.0,5555697835,55888939.0
1.0,450.0,5555697837,55888941.0
1.0,80.0,5555697839,55888943.0
1.0,600.0,5555697840,55888944.0
1.0,562.0,5555697847,55888951.0
1.0,600.0,5555697849,55888953.0
1.0,525.0,5555697850,55888954.0
1.0,600.0,5555697853,55888957.0
1.0,589.0,5555697856,55888960.0
1.0,488.0,5555697857,55888961.0
1.0,526.0,5555697859,55888963.0
1.0,600.0,5555697862,55888966.0
1.0,600.0,5555697869,55888973.0
1.0,600.0,5555697882,55888986.0
1.0,600.0,5555697883,55888987.0
1.0,544.0,5555697884,55888988.0
1.0,425.0,5555697889,55888993.0
1.0,562.0,5555697891,55888995.0
1.0,562.0,5555697892,55888996.0
1.0,562.0,5555697893,55888997.0
1.0,600.0,5555697897,55889001.0
1.0,450.0,5555697899,55889003.0
1.0,600.0,5555697900,55889004.0
1.0,486.0,5555697901,55889005.0
1.0,488.0,5555697903,55889007.0
1.0,481.0,5555697904,55889008.0
1.0,525.0,5555697906,55889010.0
1.0,525.0,5555697907,55889011.0
1.0,482.0,5555697909,55889013.0
1.0,568.0,5555697910,55889014.0
1.0,57.0,5555697912,55889016.0
1.0,600.0,5555697914,55889018.0
1.0,503.0,5555697915,55889019.0
1.0,584.0,5555697917,55889021.0
1.0,562.0,5555697921,55889025.0
1.0,530.0,5555697922,55889026.0
1.0,576.0,5555697923,55889027.0
1.0,562.0,5555697935,55889039.0
1.0,600.0,5555697939,55889043.0
1.0,562.0,5555697940,55889044.0
1.0,600.0,5555697941,55889045.0
1.0,525.0,5555697942,55889046.0
1.0,525.0,5555697943,55889047.0
1.0,259.0,5555697946,55889050.0
1.0,600.0,5555697953,55889057.0
1.0,562.0,5555697958,55889062.0
1.0,600.0,5555697965,55889069.0
1.0,600.0,5555697966,55889070.0
1.0,562.0,5555697969,55889073.0
1.0,450.0,5555697973,55889077.0
1.0,488.0,5555697974,55889078.0
1.0,562.0,5555697976,55889080.0
1.0,561.0,5555697980,55889084.0
1.0,481.0,5555697981,55889085.0
1.0,600.0,5555697982,55889086.0
1.0,600.0,5555697983,55889087.0
1.0,600.0,5555697984,55889088.0
1.0,476.0,5555697989,55889093.0
1.0,450.0,5555697993,55889097.0
1.0,525.0,5555697994,55889098.0
1.0,450.0,5555697995,55889099.0
1.0,600.0,5555698000,55889104.0
1.0,450.0,5555698002,55889106.0
1.0,600.0,5555698003,55889107.0
1.0,600.0,5555698004,55889108.0
1.0,488.0,5555698006,55889110.0
1.0,600.0,5555698012,55889116.0
1.0,558.0,5555698014,55889118.0
1.0,488.0,5555698018,55889122.0
1.0,176.0,5555698023,55889127.0
1.0,525.0,5555698024,55889128.0
1.0,495.0,5555698027,55889131.0
1.0,450.0,5555698030,55889134.0
1.0,600.0,5555698031,55889135.0
1.0,450.0,5555698034,55889138.0
1.0,525.0,5555698037,55889141.0
1.0,525.0,5555698039,55889143.0
1.0,600.0,5555698041,55889145.0
1.0,478.0,5555698042,55889146.0
1.0,600.0,5555698044,55889148.0
1.0,597.0,5555698045,55889149.0
1.0,495.0,5555698047,55889151.0
1.0,562.0,5555698050,55889154.0
1.0,450.0,5555698055,55889159.0
1.0,562.0,5555698056,55889160.0
1.0,450.0,5555698058,55889162.0
1.0,472.0,5555698060,55889164.0
1.0,525.0,5555698064,55889168.0
1.0,488.0,5555698066,55889170.0
1.0,416.0,5555698069,55889173.0
1.0,562.0,5555698070,55889174.0
1.0,450.0,5555698071,55889175.0
1.0,562.0,5555698073,55889177.0
1.0,600.0,5555698077,55889181.0
1.0,525.0,5555698078,55889182.0
1.0,523.0,5555698080,55889184.0
1.0,450.0,5555698083,55889187.0
1.0,525.0,5555698090,55889194.0
1.0,525.0,5555698093,55889197.0
1.0,525.0,5555698095,55889199.0
1.0,556.0,5555698096,55889200.0
1.0,562.0,5555698098,55889202.0
1.0,600.0,5555698100,55889204.0
1.0,562.0,5555698101,55889205.0
1.0,439.0,5555698104,55889208.0
1.0,450.0,5555698105,55889209.0
1.0,562.0,5555698107,55889211.0
1.0,525.0,5555698109,55889213.0
1.0,488.0,5555698110,55889214.0
1.0,450.0,5555698112,55889216.0
1.0,473.0,5555698113,55889217.0
1.0,443.0,5555698114,55889218.0
1.0,103.0,5555698115,55889219.0
1.0,600.0,5555698117,55889221.0
1.0,525.0,5555698122,55889226.0
1.0,562.0,5555698124,55889228.0
1.0,488.0,5555698127,55889231.0
1.0,600.0,5555698129,55889233.0
1.0,450.0,5555698130,55889234.0
1.0,525.0,5555698132,55889236.0
1.0,525.0,5555698133,55889237.0
1.0,600.0,5555698137,55889241.0
1.0,450.0,5555698139,55889243.0
1.0,466.0,5555698142,55889246.0
1.0,562.0,5555698146,55889250.0
1.0,600.0,5555698152,55889256.0
1.0,535.0,5555698155,55889259.0
1.0,540.0,5555698156,55889260.0
1.0,527.0,5555698161,55889265.0
1.0,600.0,5555698162,55889266.0
1.0,562.0,5555698163,55889267.0
1.0,464.0,5555698164,55889268.0
1.0,562.0,5555698169,55889273.0
1.0,519.0,5555698170,55889274.0
1.0,507.0,5555698172,55889276.0
1.0,450.0,5555698174,55889278.0
1.0,450.0,5555698177,55889281.0
1.0,525.0,5555698181,55889285.0
1.0,562.0,5555698184,55889288.0
1.0,432.0,5555698185,55889289.0
1.0,589.0,5555698188,55889292.0
1.0,580.0,5555698189,55889293.0
1.0,598.0,5555698192,55889296.0
1.0,488.0,5555698197,55889301.0
1.0,450.0,5555698199,55889303.0
1.0,562.0,5555698200,55889304.0
1.0,525.0,5555698201,55889305.0
1.0,525.0,5555698203,55889307.0
1.0,525.0,5555698205,55889309.0
1.0,450.0,5555698206,55889310.0
1.0,450.0,5555698208,55889312.0
1.0,510.0,5555698209,55889313.0
1.0,450.0,5555698212,55889316.0
1.0,450.0,5555698214,55889318.0
1.0,488.0,5555698219,55889323.0
1.0,600.0,5555698220,55889324.0
1.0,600.0,5555698223,55889327.0
1.0,488.0,5555698226,55889330.0
1.0,570.0,5555698227,55889331.0
1.0,525.0,5555698230,55889334.0
1.0,562.0,5555698234,55889338.0
1.0,488.0,5555698235,55889339.0
1.0,464.0,5555698236,55889340.0
1.0,562.0,5555698240,55889344.0
1.0,488.0,5555698242,55889346.0
1.0,484.0,5555698243,55889347.0
1.0,600.0,5555698244,55889348.0
1.0,488.0,5555698245,55889349.0
1.0,562.0,5555698247,55889351.0
1.0,525.0,5555698250,55889354.0
1.0,600.0,5555698253,55889357.0
1.0,525.0,5555698256,55889360.0
1.0,488.0,5555698261,55889365.0
1.0,562.0,5555698263,55889367.0
1.0,450.0,5555698266,55889370.0
1.0,488.0,5555698272,55889376.0
1.0,488.0,5555698274,55889378.0
1.0,525.0,5555698284,55889388.0
1.0,581.0,5555698286,55889390.0
1.0,488.0,5555698289,55889393.0
1.0,562.0,5555698290,55889394.0
1.0,488.0,5555698294,55889398.0
1.0,600.0,5555698297,55889401.0
1.0,487.0,5555698300,55889404.0
1.0,450.0,5555698303,55889407.0
1.0,525.0,5555698306,55889410.0
1.0,450.0,5555698309,55889413.0
1.0,562.0,5555698317,55889421.0
1.0,600.0,5555698318,55889422.0
1.0,568.0,5555698325,55889429.0
1.0,562.0,5555698328,55889432.0
1.0,450.0,5555698329,55889433.0
1.0,562.0,5555698330,55889434.0
1.0,600.0,5555698332,55889436.0
1.0,486.0,5555698333,55889437.0
1.0,562.0,5555698334,55889438.0
1.0,558.0,5555698338,55889442.0
1.0,456.0,5555698340,55889444.0
1.0,525.0,5555698342,55889446.0
1.0,600.0,5555698343,55889447.0
1.0,450.0,5555698346,55889450.0
1.0,562.0,5555698351,55889455.0
1.0,450.0,5555698354,55889458.0
1.0,600.0,5555698355,55889459.0
1.0,494.0,5555698356,55889460.0
1.0,600.0,5555698358,55889462.0
1.0,562.0,5555698361,55889465.0
1.0,530.0,5555698362,55889466.0
1.0,600.0,5555698363,55889467.0
1.0,575.0,5555698364,55889468.0
1.0,488.0,5555698365,55889469.0
1.0,525.0,5555698372,55889476.0
1.0,562.0,5555698376,55889480.0
1.0,525.0,5555698378,55889482.0
1.0,525.0,5555698394,55889498.0
1.0,498.0,5555698396,55889500.0
1.0,600.0,5555698398,55889502.0
1.0,562.0,5555698399,55889503.0
1.0,600.0,5555698400,55889504.0
1.0,562.0,5555698408,55889512.0
1.0,600.0,5555698413,55889517.0
1.0,562.0,5555698418,55889522.0
1.0,50.0,5555698422,55889526.0
1.0,600.0,5555698424,55889528.0
1.0,579.0,5555698426,55889530.0
1.0,525.0,5555698431,55889535.0
1.0,600.0,5555698432,55889536.0
1.0,488.0,5555698435,55889539.0
1.0,511.0,5555698440,55889544.0
1.0,562.0,5555698441,55889545.0
1.0,393.0,5555698445,55889549.0
1.0,600.0,5555698446,55889550.0
1.0,450.0,5555698454,55889558.0
1.0,149.0,5555698456,55889560.0
1.0,600.0,5555698460,55889564.0
1.0,562.0,5555698464,55889568.0
1.0,562.0,5555698465,55889569.0
1.0,484.0,5555698468,55889572.0
1.0,570.0,5555698470,55889574.0
1.0,525.0,5555698472,55889576.0
1.0,450.0,5555698477,55889581.0
1.0,600.0,5555698481,55889585.0
1.0,600.0,5555698482,55889586.0
1.0,175.0,5555698484,55889588.0
1.0,600.0,5555698488,55889592.0
1.0,488.0,5555698491,55889595.0
1.0,600.0,5555698492,55889596.0
1.0,450.0,5555698496,55889600.0
1.0,525.0,5555698497,55889601.0
1.0,511.0,5555698499,55889603.0
1.0,525.0,5555698502,55889606.0
1.0,598.0,5555698510,55889614.0
1.0,471.0,5555698514,55889618.0
1.0,20.0,5555698517,55889621.0
1.0,189.0,5555698520,55889624.0
1.0,600.0,5555698522,55889626.0
1.0,600.0,5555698525,55889629.0
1.0,439.0,5555698533,55889637.0
1.0,551.0,5555698534,55889638.0
1.0,525.0,5555698541,55889645.0
1.0,600.0,5555698542,55889646.0
1.0,560.0,5555698543,55889647.0
1.0,600.0,5555698548,55889652.0
1.0,600.0,5555698549,55889653.0
1.0,600.0,5555698550,55889654.0
1.0,525.0,5555698552,55889656.0
1.0,450.0,5555698554,55889658.0
1.0,488.0,5555698555,55889659.0
1.0,562.0,5555698556,55889660.0
1.0,345.0,5555698557,55889661.0
1.0,465.0,5555698558,55889662.0
1.0,386.0,5555698560,55889664.0
1.0,525.0,5555698563,55889667.0
1.0,600.0,5555698564,55889668.0
1.0,488.0,5555698569,55889673.0
1.0,600.0,5555698570,55889674.0
1.0,277.0,5555698572,55889676.0
1.0,488.0,5555698574,55889678.0
1.0,484.0,5555698575,55889679.0
1.0,525.0,5555698576,55889680.0
1.0,600.0,5555698580,55889684.0
1.0,562.0,5555698587,55889691.0
1.0,470.0,5555698589,55889693.0
1.0,600.0,5555698591,55889695.0
1.0,600.0,5555698592,55889696.0
1.0,600.0,5555698599,55889703.0
1.0,525.0,5555698600,55889704.0
1.0,562.0,5555698601,55889705.0
1.0,600.0,5555698604,55889708.0
1.0,525.0,5555698605,55889709.0
1.0,488.0,5555698608,55889712.0
1.0,489.0,5555698611,55889715.0
1.0,600.0,5555698615,55889719.0
1.0,420.0,5555698618,55889722.0
1.0,562.0,5555698622,55889726.0
1.0,562.0,5555698625,55889729.0
1.0,600.0,5555698626,55889730.0
1.0,425.0,5555698627,55889731.0
1.0,562.0,5555698631,55889735.0
1.0,600.0,5555698633,55889737.0
1.0,600.0,5555698634,55889738.0
1.0,525.0,5555698635,55889739.0
1.0,560.0,5555698639,55889743.0
1.0,454.0,5555698643,55889747.0
1.0,562.0,5555698644,55889748.0
1.0,525.0,5555698649,55889753.0
1.0,510.0,5555698651,55889755.0
1.0,428.0,5555698653,55889757.0
1.0,488.0,5555698656,55889760.0
1.0,562.0,5555698659,55889763.0
1.0,525.0,5555698664,55889768.0
1.0,488.0,5555698665,55889769.0
1.0,246.0,5555698671,55889775.0
1.0,600.0,5555698673,55889777.0
1.0,600.0,5555698675,55889779.0
1.0,450.0,5555698683,55889787.0
1.0,556.0,5555698684,55889788.0
1.0,488.0,5555698685,55889789.0
1.0,450.0,5555698686,55889790.0
1.0,450.0,5555698687,55889791.0
1.0,488.0,5555698688,55889792.0
1.0,600.0,5555698690,55889794.0
1.0,488.0,5555698693,55889797.0
1.0,600.0,5555698694,55889798.0
1.0,446.0,5555698696,55889800.0
1.0,600.0,5555698698,55889802.0
1.0,450.0,5555698699,55889803.0
1.0,450.0,5555698701,55889805.0
1.0,600.0,5555698704,55889808.0
1.0,562.0,5555698706,55889810.0
1.0,494.0,5555698709,55889813.0
1.0,424.0,5555698714,55889818.0
1.0,433.0,5555698715,55889819.0
1.0,562.0,5555698718,55889822.0
1.0,600.0,5555698719,55889823.0
1.0,453.0,5555698721,55889825.0
1.0,600.0,5555698725,55889829.0
1.0,562.0,5555698726,55889830.0
1.0,525.0,5555698727,55889831.0
1.0,450.0,5555698728,55889832.0
1.0,450.0,5555698729,55889833.0
1.0,488.0,5555698736,55889840.0
1.0,488.0,5555698739,55889843.0
1.0,372.0,5555698744,55889848.0
1.0,446.0,5555698745,55889849.0
1.0,475.0,5555698746,55889850.0
1.0,525.0,5555698747,55889851.0
1.0,450.0,5555698748,55889852.0
1.0,453.0,5555698750,55889854.0
1.0,526.0,5555698751,55889855.0
1.0,525.0,5555698756,55889860.0
1.0,450.0,5555698762,55889866.0
1.0,600.0,5555698774,55889878.0
1.0,525.0,5555698780,55889884.0
1.0,600.0,5555698789,55889893.0
1.0,517.0,5555698791,55889895.0
1.0,498.0,5555698792,55889896.0
1.0,450.0,5555698793,55889897.0
1.0,525.0,5555698794,55889898.0
1.0,450.0,5555698795,55889899.0
1.0,214.0,5555698800,55889904.0
1.0,546.0,5555698801,55889905.0
1.0,452.0,5555698802,55889906.0
1.0,525.0,5555698813,55889917.0
1.0,600.0,5555698815,55889919.0
1.0,600.0,5555698817,55889921.0
1.0,562.0,5555698818,55889922.0
1.0,488.0,5555698824,55889928.0
1.0,600.0,5555698831,55889935.0
1.0,525.0,5555698833,55889937.0
1.0,562.0,5555698837,55889941.0
1.0,455.0,5555698839,55889943.0
1.0,593.0,5555698842,55889946.0
1.0,449.0,5555698847,55889951.0
1.0,600.0,5555698849,55889953.0
1.0,525.0,5555698852,55889956.0
1.0,600.0,5555698853,55889957.0
1.0,600.0,5555698855,55889959.0
1.0,600.0,5555698856,55889960.0
1.0,600.0,5555698858,55889962.0
1.0,562.0,5555698859,55889963.0
1.0,488.0,5555698860,55889964.0
1.0,525.0,5555698863,55889967.0
1.0,453.0,5555698864,55889968.0
1.0,562.0,5555698865,55889969.0
1.0,504.0,5555698867,55889971.0
1.0,600.0,5555698873,55889977.0
1.0,600.0,5555698878,55889982.0
1.0,600.0,5555698885,55889989.0
1.0,352.0,5555698886,55889990.0
1.0,600.0,5555698887,55889991.0
1.0,488.0,5555698888,55889992.0
1.0,562.0,5555698896,55890000.0
1.0,562.0,5555698897,55890001.0
1.0,600.0,5555698899,55890003.0
1.0,450.0,5555698915,55890019.0
1.0,553.0,5555698917,55890021.0
1.0,600.0,5555698920,55890024.0
1.0,525.0,5555698921,55890025.0
1.0,489.0,5555698923,55890027.0
