campaign,session_id,user_id
1.0,5555696749,55887853.0
1.0,5555696750,55887854.0
1.0,5555696751,55887855.0
1.0,5555696752,55887856.0
1.0,5555696753,55887857.0
,5555696754,55887858.0
1.0,5555696755,55887859.0
1.0,5555696756,55887860.0
,5555696757,55887861.0
1.0,5555696758,55887862.0
1.0,5555696759,55887863.0
,5555696760,55887864.0
1.0,5555696761,55887865.0
,5555696762,55887866.0
1.0,5555696763,55887867.0
,5555696764,55887868.0
1.0,5555696765,55887869.0
1.0,5555696766,55887870.0
1.0,5555696767,55887871.0
,5555696768,55887872.0
,5555696769,55887873.0
1.0,5555696770,55887874.0
1.0,5555696771,55887875.0
1.0,5555696772,55887876.0
1.0,5555696773,55887877.0
1.0,5555696774,55887878.0
,5555696775,55887879.0
1.0,5555696776,55887880.0
1.0,5555696777,55887881.0
1.0,5555696778,55887882.0
1.0,5555696779,55887883.0
,5555696780,55887884.0
1.0,5555696781,55887885.0
1.0,5555696782,55887886.0
1.0,5555696783,55887887.0
,5555696784,55887888.0
1.0,5555696785,55887889.0
1.0,5555696786,55887890.0
1.0,5555696787,55887891.0
,5555696788,55887892.0
1.0,5555696789,55887893.0
1.0,5555696790,55887894.0
1.0,5555696791,55887895.0
,5555696792,55887896.0
1.0,5555696793,55887897.0
,5555696794,55887898.0
1.0,5555696795,55887899.0
1.0,5555696796,55887900.0
1.0,5555696797,55887901.0
1.0,5555696798,55887902.0
1.0,5555696799,55887903.0
1.0,5555696800,55887904.0
,5555696801,55887905.0
1.0,5555696802,55887906.0
1.0,5555696803,55887907.0
1.0,5555696804,55887908.0
,5555696805,55887909.0
1.0,5555696806,55887910.0
,5555696807,55887911.0
,5555696808,55887912.0
,5555696809,55887913.0
1.0,5555696810,55887914.0
,5555696811,55887915.0
,5555696812,55887916.0
1.0,5555696813,55887917.0
1.0,5555696814,55887918.0
1.0,5555696815,55887919.0
1.0,5555696816,55887920.0
1.0,5555696817,55887921.0
1.0,5555696818,55887922.0
,5555696819,55887923.0
,5555696820,55887924.0
1.0,5555696821,55887925.0
1.0,5555696822,55887926.0
1.0,5555696823,55887927.0
1.0,5555696824,55887928.0
,5555696825,55887929.0
,5555696826,55887930.0
1.0,5555696827,55887931.0
1.0,5555696828,55887932.0
,5555696829,55887933.0
1.0,5555696830,55887934.0
1.0,5555696831,55887935.0
1.0,5555696832,55887936.0
1.0,5555696833,55887937.0
1.0,5555696834,55887938.0
1.0,5555696835,55887939.0
1.0,5555696836,55887940.0
,5555696837,55887941.0
1.0,5555696838,55887942.0
,5555696839,55887943.0
1.0,5555696840,55887944.0
1.0,5555696841,55887945.0
1.0,5555696842,55887946.0
1.0,5555696843,55887947.0
1.0,5555696844,55887948.0
1.0,5555696845,55887949.0
,5555696846,55887950.0
1.0,5555696847,55887951.0
,5555696848,55887952.0
,5555696849,55887953.0
1.0,5555696850,55887954.0
,5555696851,55887955.0
1.0,5555696852,55887956.0
1.0,5555696853,55887957.0
1.0,5555696854,55887958.0
1.0,5555696855,55887959.0
1.0,5555696856,55887960.0
1.0,5555696857,55887961.0
1.0,5555696858,55887962.0
1.0,5555696859,55887963.0
1.0,5555696860,55887964.0
1.0,5555696861,55887965.0
,5555696862,55887966.0
,5555696863,55887967.0
,5555696864,55887968.0
1.0,5555696865,55887969.0
,5555696866,55887970.0
1.0,5555696867,55887971.0
,5555696868,55887972.0
,5555696869,55887973.0
,5555696870,55887974.0
,5555696871,55887975.0
1.0,5555696872,55887976.0
1.0,5555696873,55887977.0
1.0,5555696874,55887978.0
,5555696875,55887979.0
1.0,5555696876,55887980.0
1.0,5555696877,55887981.0
,5555696878,55887982.0
1.0,5555696879,55887983.0
1.0,5555696880,55887984.0
1.0,5555696881,55887985.0
1.0,5555696882,55887986.0
1.0,5555696883,55887987.0
,5555696884,55887988.0
,5555696885,55887989.0
1.0,5555696886,55887990.0
1.0,5555696887,55887991.0
1.0,5555696888,55887992.0
,5555696889,55887993.0
1.0,5555696890,55887994.0
1.0,5555696891,55887995.0
,5555696892,55887996.0
1.0,5555696893,55887997.0
1.0,5555696894,55887998.0
,5555696895,55887999.0
1.0,5555696896,55888000.0
1.0,5555696897,55888001.0
1.0,5555696898,55888002.0
1.0,5555696899,55888003.0
,5555696900,55888004.0
1.0,5555696901,55888005.0
1.0,5555696902,55888006.0
,5555696903,55888007.0
1.0,5555696904,55888008.0
1.0,5555696905,55888009.0
1.0,5555696906,55888010.0
1.0,5555696907,55888011.0
1.0,5555696908,55888012.0
1.0,5555696909,55888013.0
,5555696910,55888014.0
1.0,5555696911,55888015.0
,5555696912,55888016.0
,5555696913,55888017.0
,5555696914,55888018.0
1.0,5555696915,55888019.0
1.0,5555696916,55888020.0
1.0,5555696917,55888021.0
1.0,5555696918,55888022.0
1.0,5555696919,55888023.0
,5555696920,55888024.0
,5555696921,55888025.0
1.0,5555696922,55888026.0
1.0,5555696923,55888027.0
1.0,5555696924,55888028.0
,5555696925,55888029.0
1.0,5555696926,55888030.0
1.0,5555696927,55888031.0
,5555696928,55888032.0
,5555696929,55888033.0
1.0,5555696930,55888034.0
1.0,5555696931,55888035.0
1.0,5555696932,55888036.0
1.0,5555696933,55888037.0
1.0,5555696934,55888038.0
1.0,5555696935,55888039.0
1.0,5555696936,55888040.0
1.0,5555696937,55888041.0
1.0,5555696938,55888042.0
,5555696939,55888043.0
,5555696940,55888044.0
1.0,5555696941,55888045.0
1.0,5555696942,55888046.0
1.0,5555696943,55888047.0
1.0,5555696944,55888048.0
,5555696945,55888049.0
,5555696946,55888050.0
1.0,5555696947,55888051.0
1.0,5555696948,55888052.0
1.0,5555696949,55888053.0
1.0,5555696950,55888054.0
1.0,5555696951,55888055.0
1.0,5555696952,55888056.0
1.0,5555696953,55888057.0
1.0,5555696954,55888058.0
,5555696955,55888059.0
1.0,5555696956,55888060.0
,5555696957,55888061.0
,5555696958,55888062.0
1.0,5555696959,55888063.0
1.0,5555696960,55888064.0
1.0,5555696961,55888065.0
1.0,5555696962,55888066.0
1.0,5555696963,55888067.0
1.0,5555696964,55888068.0
1.0,5555696965,55888069.0
,5555696966,55888070.0
,5555696967,55888071.0
1.0,5555696968,55888072.0
,5555696969,55888073.0
,5555696970,55888074.0
1.0,5555696971,55888075.0
,5555696972,55888076.0
1.0,5555696973,55888077.0
,5555696974,55888078.0
,5555696975,55888079.0
1.0,5555696976,55888080.0
1.0,5555696977,55888081.0
,5555696978,55888082.0
1.0,5555696979,55888083.0
1.0,5555696980,55888084.0
,5555696981,55888085.0
1.0,5555696982,55888086.0
1.0,5555696983,55888087.0
1.0,5555696984,55888088.0
,5555696985,55888089.0
1.0,5555696986,55888090.0
1.0,5555696987,55888091.0
1.0,5555696988,55888092.0
1.0,5555696989,55888093.0
1.0,5555696990,55888094.0
,5555696991,55888095.0
1.0,5555696992,55888096.0
1.0,5555696993,55888097.0
,5555696994,55888098.0
,5555696995,55888099.0
1.0,5555696996,55888100.0
,5555696997,55888101.0
1.0,5555696998,55888102.0
1.0,5555696999,55888103.0
1.0,5555697000,55888104.0
1.0,5555697001,55888105.0
,5555697002,55888106.0
1.0,5555697003,55888107.0
1.0,5555697004,55888108.0
,5555697005,55888109.0
1.0,5555697006,55888110.0
1.0,5555697007,55888111.0
1.0,5555697008,55888112.0
1.0,5555697009,55888113.0
1.0,5555697010,55888114.0
1.0,5555697011,55888115.0
,5555697012,55888116.0
,5555697013,55888117.0
,5555697014,55888118.0
,5555697015,55888119.0
1.0,5555697016,55888120.0
,5555697017,55888121.0
1.0,5555697018,55888122.0
,5555697019,55888123.0
,5555697020,55888124.0
1.0,5555697021,55888125.0
1.0,5555697022,55888126.0
1.0,5555697023,55888127.0
,5555697024,55888128.0
1.0,5555697025,55888129.0
,5555697026,55888130.0
1.0,5555697027,55888131.0
1.0,5555697028,55888132.0
1.0,5555697029,55888133.0
1.0,5555697030,55888134.0
1.0,5555697031,55888135.0
1.0,5555697032,55888136.0
,5555697033,55888137.0
1.0,5555697034,55888138.0
1.0,5555697035,55888139.0
1.0,5555697036,55888140.0
1.0,5555697037,55888141.0
1.0,5555697038,55888142.0
1.0,5555697039,55888143.0
,5555697040,55888144.0
1.0,5555697041,55888145.0
,5555697042,55888146.0
1.0,5555697043,55888147.0
1.0,5555697044,55888148.0
1.0,5555697045,55888149.0
1.0,5555697046,55888150.0
,5555697047,55888151.0
1.0,5555697048,55888152.0
,5555697049,55888153.0
1.0,5555697050,55888154.0
,5555697051,55888155.0
1.0,5555697052,55888156.0
1.0,5555697053,55888157.0
1.0,5555697054,55888158.0
1.0,5555697055,55888159.0
,5555697056,55888160.0
1.0,5555697057,55888161.0
1.0,5555697058,55888162.0
1.0,5555697059,55888163.0
,5555697060,55888164.0
,5555697061,55888165.0
1.0,5555697062,55888166.0
,5555697063,55888167.0
,5555697064,55888168.0
,5555697065,55888169.0
1.0,5555697066,55888170.0
,5555697067,55888171.0
1.0,5555697068,55888172.0
1.0,5555697069,55888173.0
,5555697070,55888174.0
1.0,5555697071,55888175.0
,5555697072,55888176.0
1.0,5555697073,55888177.0
1.0,5555697074,55888178.0
1.0,5555697075,55888179.0
1.0,5555697076,55888180.0
,5555697077,55888181.0
1.0,5555697078,55888182.0
1.0,5555697079,55888183.0
1.0,5555697080,55888184.0
,5555697081,55888185.0
,5555697082,55888186.0
1.0,5555697083,55888187.0
1.0,5555697084,55888188.0
1.0,5555697085,55888189.0
1.0,5555697086,55888190.0
,5555697087,55888191.0
1.0,5555697088,55888192.0
,5555697089,55888193.0
,5555697090,55888194.0
1.0,5555697091,55888195.0
1.0,5555697092,55888196.0
1.0,5555697093,55888197.0
1.0,5555697094,55888198.0
,5555697095,55888199.0
1.0,5555697096,55888200.0
,5555697097,55888201.0
,5555697098,55888202.0
,5555697099,55888203.0
1.0,5555697100,55888204.0
1.0,5555697101,55888205.0
1.0,5555697102,55888206.0
1.0,5555697103,55888207.0
1.0,5555697104,55888208.0
1.0,5555697105,55888209.0
1.0,5555697106,55888210.0
1.0,5555697107,55888211.0
,5555697108,55888212.0
1.0,5555697109,55888213.0
1.0,5555697110,55888214.0
1.0,5555697111,55888215.0
1.0,5555697112,55888216.0
1.0,5555697113,55888217.0
1.0,5555697114,55888218.0
1.0,5555697115,55888219.0
1.0,5555697116,55888220.0
1.0,5555697117,55888221.0
1.0,5555697118,55888222.0
1.0,5555697119,55888223.0
,5555697120,55888224.0
1.0,5555697121,55888225.0
1.0,5555697122,55888226.0
1.0,5555697123,55888227.0
,5555697124,55888228.0
1.0,5555697125,55888229.0
1.0,5555697126,55888230.0
1.0,5555697127,55888231.0
,5555697128,55888232.0
1.0,5555697129,55888233.0
1.0,5555697130,55888234.0
,5555697131,55888235.0
1.0,5555697132,55888236.0
1.0,5555697133,55888237.0
,5555697134,55888238.0
,5555697135,55888239.0
,5555697136,55888240.0
,5555697137,55888241.0
1.0,5555697138,55888242.0
,5555697139,55888243.0
1.0,5555697140,55888244.0
,5555697141,55888245.0
,5555697142,55888246.0
1.0,5555697143,55888247.0
1.0,5555697144,55888248.0
,5555697145,55888249.0
1.0,5555697146,55888250.0
,5555697147,55888251.0
1.0,5555697148,55888252.0
1.0,5555697149,55888253.0
1.0,5555697150,55888254.0
1.0,5555697151,55888255.0
,5555697152,55888256.0
1.0,5555697153,55888257.0
,5555697154,55888258.0
1.0,5555697155,55888259.0
1.0,5555697156,55888260.0
,5555697157,55888261.0
,5555697158,55888262.0
1.0,5555697159,55888263.0
1.0,5555697160,55888264.0
,5555697161,55888265.0
,5555697162,55888266.0
1.0,5555697163,55888267.0
1.0,5555697164,55888268.0
,5555697165,55888269.0
1.0,5555697166,55888270.0
1.0,5555697167,55888271.0
1.0,5555697168,55888272.0
1.0,5555697169,55888273.0
1.0,5555697170,55888274.0
1.0,5555697171,55888275.0
1.0,5555697172,55888276.0
,5555697173,55888277.0
,5555697174,55888278.0
1.0,5555697175,55888279.0
,5555697176,55888280.0
1.0,5555697177,55888281.0
1.0,5555697178,55888282.0
,5555697179,55888283.0
,5555697180,55888284.0
1.0,5555697181,55888285.0
1.0,5555697182,55888286.0
1.0,5555697183,55888287.0
1.0,5555697184,55888288.0
,5555697185,55888289.0
1.0,5555697186,55888290.0
1.0,5555697187,55888291.0
,5555697188,55888292.0
1.0,5555697189,55888293.0
,5555697190,55888294.0
1.0,5555697191,55888295.0
1.0,5555697192,55888296.0
1.0,5555697193,55888297.0
1.0,5555697194,55888298.0
1.0,5555697195,55888299.0
1.0,5555697196,55888300.0
1.0,5555697197,55888301.0
1.0,5555697198,55888302.0
1.0,5555697199,55888303.0
,5555697200,55888304.0
1.0,5555697201,55888305.0
,5555697202,55888306.0
,5555697203,55888307.0
1.0,5555697204,55888308.0
1.0,5555697205,55888309.0
1.0,5555697206,55888310.0
1.0,5555697207,55888311.0
,5555697208,55888312.0
1.0,5555697209,55888313.0
1.0,5555697210,55888314.0
,5555697211,55888315.0
1.0,5555697212,55888316.0
,5555697213,55888317.0
1.0,5555697214,55888318.0
,5555697215,55888319.0
,5555697216,55888320.0
1.0,5555697217,55888321.0
1.0,5555697218,55888322.0
1.0,5555697219,55888323.0
1.0,5555697220,55888324.0
1.0,5555697221,55888325.0
,5555697222,55888326.0
,5555697223,55888327.0
1.0,5555697224,55888328.0
1.0,5555697225,55888329.0
1.0,5555697226,55888330.0
1.0,5555697227,55888331.0
,5555697228,55888332.0
,5555697229,55888333.0
,5555697230,55888334.0
1.0,5555697231,55888335.0
1.0,5555697232,55888336.0
1.0,5555697233,55888337.0
1.0,5555697234,55888338.0
,5555697235,55888339.0
1.0,5555697236,55888340.0
1.0,5555697237,55888341.0
1.0,5555697238,55888342.0
,5555697239,55888343.0
,5555697240,55888344.0
,5555697241,55888345.0
1.0,5555697242,55888346.0
1.0,5555697243,55888347.0
,5555697244,55888348.0
1.0,5555697245,55888349.0
1.0,5555697246,55888350.0
1.0,5555697247,55888351.0
1.0,5555697248,55888352.0
,5555697249,55888353.0
1.0,5555697250,55888354.0
1.0,5555697251,55888355.0
1.0,5555697252,55888356.0
1.0,5555697253,55888357.0
1.0,5555697254,55888358.0
1.0,5555697255,55888359.0
1.0,5555697256,55888360.0
,5555697257,55888361.0
,5555697258,55888362.0
,5555697259,55888363.0
1.0,5555697260,55888364.0
,5555697261,55888365.0
,5555697262,55888366.0
1.0,5555697263,55888367.0
1.0,5555697264,55888368.0
1.0,5555697265,55888369.0
,5555697266,55888370.0
1.0,5555697267,55888371.0
1.0,5555697268,55888372.0
1.0,5555697269,55888373.0
1.0,5555697270,55888374.0
,5555697271,55888375.0
1.0,5555697272,55888376.0
,5555697273,55888377.0
1.0,5555697274,55888378.0
,5555697275,55888379.0
,5555697276,55888380.0
,5555697277,55888381.0
1.0,5555697278,55888382.0
1.0,5555697279,55888383.0
,5555697280,55888384.0
1.0,5555697281,55888385.0
1.0,5555697282,55888386.0
1.0,5555697283,55888387.0
,5555697284,55888388.0
1.0,5555697285,55888389.0
,5555697286,55888390.0
1.0,5555697287,55888391.0
1.0,5555697288,55888392.0
,5555697289,55888393.0
1.0,5555697290,55888394.0
,5555697291,55888395.0
1.0,5555697292,55888396.0
1.0,5555697293,55888397.0
1.0,5555697294,55888398.0
1.0,5555697295,55888399.0
1.0,5555697296,55888400.0
,5555697297,55888401.0
1.0,5555697298,55888402.0
1.0,5555697299,55888403.0
1.0,5555697300,55888404.0
1.0,5555697301,55888405.0
1.0,5555697302,55888406.0
,5555697303,55888407.0
,5555697304,55888408.0
1.0,5555697305,55888409.0
,5555697306,55888410.0
1.0,5555697307,55888411.0
1.0,5555697308,55888412.0
1.0,5555697309,55888413.0
,5555697310,55888414.0
1.0,5555697311,55888415.0
1.0,5555697312,55888416.0
1.0,5555697313,55888417.0
,5555697314,55888418.0
1.0,5555697315,55888419.0
1.0,5555697316,55888420.0
1.0,5555697317,55888421.0
1.0,5555697318,55888422.0
,5555697319,55888423.0
1.0,5555697320,55888424.0
1.0,5555697321,55888425.0
,5555697322,55888426.0
1.0,5555697323,55888427.0
,5555697324,55888428.0
,5555697325,55888429.0
1.0,5555697326,55888430.0
1.0,5555697327,55888431.0
1.0,5555697328,55888432.0
1.0,5555697329,55888433.0
,5555697330,55888434.0
1.0,5555697331,55888435.0
,5555697332,55888436.0
1.0,5555697333,55888437.0
1.0,5555697334,55888438.0
,5555697335,55888439.0
1.0,5555697336,55888440.0
1.0,5555697337,55888441.0
1.0,5555697338,55888442.0
1.0,5555697339,55888443.0
1.0,5555697340,55888444.0
1.0,5555697341,55888445.0
1.0,5555697342,55888446.0
1.0,5555697343,55888447.0
,5555697344,55888448.0
,5555697345,55888449.0
1.0,5555697346,55888450.0
1.0,5555697347,55888451.0
1.0,5555697348,55888452.0
1.0,5555697349,55888453.0
1.0,5555697350,55888454.0
1.0,5555697351,55888455.0
1.0,5555697352,55888456.0
1.0,5555697353,55888457.0
1.0,5555697354,55888458.0
1.0,5555697355,55888459.0
1.0,5555697356,55888460.0
1.0,5555697357,55888461.0
1.0,5555697358,55888462.0
,5555697359,55888463.0
1.0,5555697360,55888464.0
1.0,5555697361,55888465.0
1.0,5555697362,55888466.0
,5555697363,55888467.0
1.0,5555697364,55888468.0
,5555697365,55888469.0
,5555697366,55888470.0
1.0,5555697367,55888471.0
1.0,5555697368,55888472.0
,5555697369,55888473.0
,5555697370,55888474.0
1.0,5555697371,55888475.0
1.0,5555697372,55888476.0
1.0,5555697373,55888477.0
1.0,5555697374,55888478.0
1.0,5555697375,55888479.0
1.0,5555697376,55888480.0
,5555697377,55888481.0
1.0,5555697378,55888482.0
,5555697379,55888483.0
1.0,5555697380,55888484.0
,5555697381,55888485.0
1.0,5555697382,55888486.0
1.0,5555697383,55888487.0
1.0,5555697384,55888488.0
,5555697385,55888489.0
1.0,5555697386,55888490.0
1.0,5555697387,55888491.0
,5555697388,55888492.0
1.0,5555697389,55888493.0
1.0,5555697390,55888494.0
,5555697391,55888495.0
1.0,5555697392,55888496.0
1.0,5555697393,55888497.0
1.0,5555697394,55888498.0
1.0,5555697395,55888499.0
,5555697396,55888500.0
1.0,5555697397,55888501.0
1.0,5555697398,55888502.0
1.0,5555697399,55888503.0
1.0,5555697400,55888504.0
1.0,5555697401,55888505.0
1.0,5555697402,55888506.0
1.0,5555697403,55888507.0
1.0,5555697404,55888508.0
1.0,5555697405,55888509.0
,5555697406,55888510.0
1.0,5555697407,55888511.0
1.0,5555697408,55888512.0
1.0,5555697409,55888513.0
1.0,5555697410,55888514.0
1.0,5555697411,55888515.0
1.0,5555697412,55888516.0
1.0,5555697413,55888517.0
1.0,5555697414,55888518.0
,5555697415,55888519.0
,5555697416,55888520.0
,5555697417,55888521.0
,5555697418,55888522.0
1.0,5555697419,55888523.0
1.0,5555697420,55888524.0
,5555697421,55888525.0
,5555697422,55888526.0
1.0,5555697423,55888527.0
1.0,5555697424,55888528.0
,5555697425,55888529.0
1.0,5555697426,55888530.0
,5555697427,55888531.0
,5555697428,55888532.0
1.0,5555697429,55888533.0
1.0,5555697430,55888534.0
,5555697431,55888535.0
,5555697432,55888536.0
1.0,5555697433,55888537.0
,5555697434,55888538.0
1.0,5555697435,55888539.0
1.0,5555697436,55888540.0
1.0,5555697437,55888541.0
,5555697438,55888542.0
1.0,5555697439,55888543.0
1.0,5555697440,55888544.0
1.0,5555697441,55888545.0
1.0,5555697442,55888546.0
1.0,5555697443,55888547.0
1.0,5555697444,55888548.0
1.0,5555697445,55888549.0
,5555697446,55888550.0
,5555697447,55888551.0
1.0,5555697448,55888552.0
1.0,5555697449,55888553.0
,5555697450,55888554.0
,5555697451,55888555.0
1.0,5555697452,55888556.0
1.0,5555697453,55888557.0
,5555697454,55888558.0
1.0,5555697455,55888559.0
1.0,5555697456,55888560.0
,5555697457,55888561.0
1.0,5555697458,55888562.0
1.0,5555697459,55888563.0
1.0,5555697460,55888564.0
1.0,5555697461,55888565.0
1.0,5555697462,55888566.0
1.0,5555697463,55888567.0
,5555697464,55888568.0
,5555697465,55888569.0
1.0,5555697466,55888570.0
,5555697467,55888571.0
1.0,5555697468,55888572.0
1.0,5555697469,55888573.0
1.0,5555697470,55888574.0
,5555697471,55888575.0
1.0,5555697472,55888576.0
,5555697473,55888577.0
1.0,5555697474,55888578.0
1.0,5555697475,55888579.0
1.0,5555697476,55888580.0
1.0,5555697477,55888581.0
1.0,5555697478,55888582.0
1.0,5555697479,55888583.0
1.0,5555697480,55888584.0
,5555697481,55888585.0
,5555697482,55888586.0
1.0,5555697483,55888587.0
,5555697484,55888588.0
1.0,5555697485,55888589.0
1.0,5555697486,55888590.0
1.0,5555697487,55888591.0
,5555697488,55888592.0
1.0,5555697489,55888593.0
1.0,5555697490,55888594.0
1.0,5555697491,55888595.0
1.0,5555697492,55888596.0
1.0,5555697493,55888597.0
,5555697494,55888598.0
1.0,5555697495,55888599.0
1.0,5555697496,55888600.0
,5555697497,55888601.0
1.0,5555697498,55888602.0
,5555697499,55888603.0
1.0,5555697500,55888604.0
1.0,5555697501,55888605.0
,5555697502,55888606.0
1.0,5555697503,55888607.0
1.0,5555697504,55888608.0
1.0,5555697505,55888609.0
,5555697506,55888610.0
,5555697507,55888611.0
1.0,5555697508,55888612.0
1.0,5555697509,55888613.0
1.0,5555697510,55888614.0
1.0,5555697511,55888615.0
1.0,5555697512,55888616.0
,5555697513,55888617.0
1.0,5555697514,55888618.0
,5555697515,55888619.0
,5555697516,55888620.0
1.0,5555697517,55888621.0
1.0,5555697518,55888622.0
1.0,5555697519,55888623.0
,5555697520,55888624.0
1.0,5555697521,55888625.0
1.0,5555697522,55888626.0
1.0,5555697523,55888627.0
,5555697524,55888628.0
1.0,5555697525,55888629.0
1.0,5555697526,55888630.0
1.0,5555697527,55888631.0
,5555697528,55888632.0
,5555697529,55888633.0
,5555697530,55888634.0
,5555697531,55888635.0
1.0,5555697532,55888636.0
1.0,5555697533,55888637.0
,5555697534,55888638.0
1.0,5555697535,55888639.0
1.0,5555697536,55888640.0
1.0,5555697537,55888641.0
,5555697538,55888642.0
1.0,5555697539,55888643.0
1.0,5555697540,55888644.0
,5555697541,55888645.0
,5555697542,55888646.0
1.0,5555697543,55888647.0
1.0,5555697544,55888648.0
,5555697545,55888649.0
1.0,5555697546,55888650.0
1.0,5555697547,55888651.0
1.0,5555697548,55888652.0
1.0,5555697549,55888653.0
1.0,5555697550,55888654.0
,5555697551,55888655.0
,5555697552,55888656.0
1.0,5555697553,55888657.0
,5555697554,55888658.0
1.0,5555697555,55888659.0
1.0,5555697556,55888660.0
,5555697557,55888661.0
,5555697558,55888662.0
1.0,5555697559,55888663.0
,5555697560,55888664.0
,5555697561,55888665.0
1.0,5555697562,55888666.0
1.0,5555697563,55888667.0
1.0,5555697564,55888668.0
1.0,5555697565,55888669.0
1.0,5555697566,55888670.0
,5555697567,55888671.0
,5555697568,55888672.0
1.0,5555697569,55888673.0
,5555697570,55888674.0
1.0,5555697571,55888675.0
1.0,5555697572,55888676.0
,5555697573,55888677.0
1.0,5555697574,55888678.0
1.0,5555697575,55888679.0
,5555697576,55888680.0
1.0,5555697577,55888681.0
1.0,5555697578,55888682.0
1.0,5555697579,55888683.0
1.0,5555697580,55888684.0
1.0,5555697581,55888685.0
1.0,5555697582,55888686.0
,5555697583,55888687.0
1.0,5555697584,55888688.0
1.0,5555697585,55888689.0
,5555697586,55888690.0
1.0,5555697587,55888691.0
1.0,5555697588,55888692.0
1.0,5555697589,55888693.0
,5555697590,55888694.0
,5555697591,55888695.0
1.0,5555697592,55888696.0
,5555697593,55888697.0
,5555697594,55888698.0
1.0,5555697595,55888699.0
1.0,5555697596,55888700.0
,5555697597,55888701.0
,5555697598,55888702.0
1.0,5555697599,55888703.0
,5555697600,55888704.0
1.0,5555697601,55888705.0
1.0,5555697602,55888706.0
1.0,5555697603,55888707.0
,5555697604,55888708.0
,5555697605,55888709.0
,5555697606,55888710.0
,5555697607,55888711.0
1.0,5555697608,55888712.0
,5555697609,55888713.0
1.0,5555697610,55888714.0
1.0,5555697611,55888715.0
1.0,5555697612,55888716.0
,5555697613,55888717.0
1.0,5555697614,55888718.0
,5555697615,55888719.0
1.0,5555697616,55888720.0
,5555697617,55888721.0
1.0,5555697618,55888722.0
,5555697619,55888723.0
1.0,5555697620,55888724.0
1.0,5555697621,55888725.0
,5555697622,55888726.0
,5555697623,55888727.0
,5555697624,55888728.0
,5555697625,55888729.0
,5555697626,55888730.0
1.0,5555697627,55888731.0
1.0,5555697628,55888732.0
1.0,5555697629,55888733.0
1.0,5555697630,55888734.0
,5555697631,55888735.0
1.0,5555697632,55888736.0
1.0,5555697633,55888737.0
1.0,5555697634,55888738.0
1.0,5555697635,55888739.0
1.0,5555697636,55888740.0
1.0,5555697637,55888741.0
1.0,5555697638,55888742.0
1.0,5555697639,55888743.0
1.0,5555697640,55888744.0
1.0,5555697641,55888745.0
1.0,5555697642,55888746.0
1.0,5555697643,55888747.0
1.0,5555697644,55888748.0
1.0,5555697645,55888749.0
1.0,5555697646,55888750.0
1.0,5555697647,55888751.0
1.0,5555697648,55888752.0
1.0,5555697649,55888753.0
1.0,5555697650,55888754.0
1.0,5555697651,55888755.0
,5555697652,55888756.0
1.0,5555697653,55888757.0
1.0,5555697654,55888758.0
1.0,5555697655,55888759.0
1.0,5555697656,55888760.0
,5555697657,55888761.0
,5555697658,55888762.0
1.0,5555697659,55888763.0
1.0,5555697660,55888764.0
1.0,5555697661,55888765.0
1.0,5555697662,55888766.0
,5555697663,55888767.0
1.0,5555697664,55888768.0
1.0,5555697665,55888769.0
,5555697666,55888770.0
,5555697667,55888771.0
1.0,5555697668,55888772.0
1.0,5555697669,55888773.0
1.0,5555697670,55888774.0
1.0,5555697671,55888775.0
1.0,5555697672,55888776.0
,5555697673,55888777.0
,5555697674,55888778.0
1.0,5555697675,55888779.0
1.0,5555697676,55888780.0
1.0,5555697677,55888781.0
1.0,5555697678,55888782.0
1.0,5555697679,55888783.0
1.0,5555697680,55888784.0
1.0,5555697681,55888785.0
,5555697682,55888786.0
1.0,5555697683,55888787.0
1.0,5555697684,55888788.0
1.0,5555697685,55888789.0
,5555697686,55888790.0
1.0,5555697687,55888791.0
1.0,5555697688,55888792.0
1.0,5555697689,55888793.0
1.0,5555697690,55888794.0
1.0,5555697691,55888795.0
,5555697692,55888796.0
,5555697693,55888797.0
1.0,5555697694,55888798.0
,5555697695,55888799.0
1.0,5555697696,55888800.0
,5555697697,55888801.0
1.0,5555697698,55888802.0
1.0,5555697699,55888803.0
1.0,5555697700,55888804.0
1.0,5555697701,55888805.0
1.0,5555697702,55888806.0
1.0,5555697703,55888807.0
,5555697704,55888808.0
,5555697705,55888809.0
,5555697706,55888810.0
1.0,5555697707,55888811.0
,5555697708,55888812.0
1.0,5555697709,55888813.0
1.0,5555697710,55888814.0
1.0,5555697711,55888815.0
1.0,5555697712,55888816.0
1.0,5555697713,55888817.0
1.0,5555697714,55888818.0
,5555697715,55888819.0
1.0,5555697716,55888820.0
1.0,5555697717,55888821.0
1.0,5555697718,55888822.0
1.0,5555697719,55888823.0
1.0,5555697720,55888824.0
1.0,5555697721,55888825.0
1.0,5555697722,55888826.0
1.0,5555697723,55888827.0
1.0,5555697724,55888828.0
1.0,5555697725,55888829.0
1.0,5555697726,55888830.0
,5555697727,55888831.0
1.0,5555697728,55888832.0
1.0,5555697729,55888833.0
1.0,5555697730,55888834.0
1.0,5555697731,55888835.0
1.0,5555697732,55888836.0
1.0,5555697733,55888837.0
1.0,5555697734,55888838.0
1.0,5555697735,55888839.0
1.0,5555697736,55888840.0
1.0,5555697737,55888841.0
1.0,5555697738,55888842.0
1.0,5555697739,55888843.0
,5555697740,55888844.0
1.0,5555697741,55888845.0
,5555697742,55888846.0
,5555697743,55888847.0
